ID,star_rating,helpful_votes,total_votes,calc,cacl,vine,verified_purchase
R1O55PGU27VZW5,1,5,28,0.178571429,FALSE,N,Y
R1ORSZ7RZIWB36,1,13,28,0.464285714,FALSE,N,N
R1OT7ZLZBZZT9E,1,13,28,0.464285714,FALSE,N,Y
R1QMCXOV9K6ZXB,1,9,28,0.321428571,FALSE,N,N
R1TMGOXPKMAD4K,1,4,28,0.142857143,FALSE,N,N
R1TOY516QCPMNY,1,1,28,0.035714286,FALSE,N,Y
R1U3CRHIIA1RWI,1,0,28,0,FALSE,N,Y
R1YY3UV1M3IYEU,1,9,28,0.321428571,FALSE,N,N
R20DUUE5T914B5,1,11,28,0.392857143,FALSE,N,N
R22P26CM45SRWK,1,3,28,0.107142857,FALSE,N,Y
R23MS4TQDZG1B,1,14,28,0.5,FALSE,N,N
R295MM8QF45O56,1,0,28,0,FALSE,N,Y
R2DGAE1WPTPSEU,1,12,28,0.428571429,FALSE,N,Y
R2FJDWBAL7UB2F,1,2,28,0.071428571,FALSE,N,N
R2GH7NVX6CMQP8,1,11,28,0.392857143,FALSE,N,N
R2GR0Y5CJMNBAR,1,12,28,0.428571429,FALSE,N,N
R2HNNCO6D9MQQ4,1,5,28,0.178571429,FALSE,N,N
R2HTXP5NM42X0S,1,1,28,0.035714286,FALSE,N,Y
R2IRA84KR6QTTL,1,14,28,0.5,FALSE,N,Y
R2JH6R1NYX47RW,1,2,28,0.071428571,FALSE,N,N
R2KCIVHL3Z3X4M,1,5,28,0.178571429,FALSE,N,N
R2L6AIMTQ0II4L,1,0,28,0,FALSE,N,Y
R2MCFNZVL59RS1,1,11,28,0.392857143,FALSE,N,Y
R2SLT8RPEO1A6P,1,0,28,0,FALSE,N,N
R2SYM9USF6N61X,1,7,28,0.25,FALSE,N,N
R2WYQK0GPLAAXM,1,5,28,0.178571429,FALSE,N,Y
R2XMVF7FZEXRPH,1,6,28,0.214285714,FALSE,N,Y
R30AJ33CB7PZER,1,1,28,0.035714286,FALSE,N,Y
R30CFB48UI0FI,1,11,28,0.392857143,FALSE,N,Y
R30EPSD51LHDL3,1,11,28,0.392857143,FALSE,N,N
R30WV0VECTZ0DP,1,12,28,0.428571429,FALSE,N,N
R30XCIIP2UL1G6,1,6,28,0.214285714,FALSE,N,Y
R37DRBEI0GCLH5,1,1,28,0.035714286,FALSE,N,Y
R39VHU9DPSYUWN,1,7,28,0.25,FALSE,N,Y
R3AO94UI3EZGWZ,1,1,28,0.035714286,FALSE,N,N
R3AXEBXBAURYD2,1,5,28,0.178571429,FALSE,N,Y
R3AYECCRGD2Y53,1,2,28,0.071428571,FALSE,N,Y
R3FDK7P2NZGBJ1,1,12,28,0.428571429,FALSE,N,Y
R3FDLO7WIBYB3Q,1,14,28,0.5,FALSE,N,N
R3IVQU355IRZRS,1,3,28,0.107142857,FALSE,N,Y
R3IWHH7G2OTWZX,1,7,28,0.25,FALSE,N,Y
R3KYS0UTTFJFXC,1,9,28,0.321428571,FALSE,N,N
R3NXLGH35X1D0D,1,8,28,0.285714286,FALSE,N,N
R3RA8WGG87YX6C,1,1,28,0.035714286,FALSE,N,Y
R3TOSBWDZXX61N,1,12,28,0.428571429,FALSE,N,N
R3TZ1SCADRCLOQ,1,1,28,0.035714286,FALSE,N,N
R3U727A5TWWIRZ,1,11,28,0.392857143,FALSE,N,Y
R658TYH5GMTGU,1,3,28,0.107142857,FALSE,N,Y
R6CW8SQBMLMH2,1,1,28,0.035714286,FALSE,N,N
R6EGRT10EJJQK,1,10,28,0.357142857,FALSE,N,N
R7AGY3CZT40MM,1,5,28,0.178571429,FALSE,N,Y
R8VC4ZW351A95,1,6,28,0.214285714,FALSE,N,N
RAQL2IL5SOHR5,1,8,28,0.285714286,FALSE,N,N
RDPQIIUZ4MS3U,1,11,28,0.392857143,FALSE,N,N
RH2ZZIANDWVUC,1,9,28,0.321428571,FALSE,N,N
RHSQO228SEQSW,1,2,28,0.071428571,FALSE,N,Y
RNKX6GTE6UQ44,1,0,28,0,FALSE,N,Y
RNRGJSD42HLN0,1,7,28,0.25,FALSE,N,N
RRAJP6202SK9R,1,2,28,0.071428571,FALSE,N,Y
RT7IX09UPJEJJ,1,14,28,0.5,FALSE,N,Y
RTTGHD5XUA9OV,1,8,28,0.285714286,FALSE,N,Y
RWAA6ZPG2SCOQ,1,6,28,0.214285714,FALSE,N,Y
RWRUP50BIBLZ9,1,9,28,0.321428571,FALSE,N,Y
RYCKR9POW62SW,1,3,28,0.107142857,FALSE,N,Y
R126SBQY0WH700,1,1,29,0.034482759,FALSE,N,Y
R14HF8LLOHVVRO,1,5,29,0.172413793,FALSE,N,N
R16NN6AVPMAFWZ,1,7,29,0.24137931,FALSE,N,N
R18HKDKOKQT6BS,1,4,29,0.137931034,FALSE,N,N
R1CYOWJWVAHEIF,1,1,29,0.034482759,FALSE,N,N
R1D1RRZ7FWIAI8,1,7,29,0.24137931,FALSE,N,N
R1E3TIV2J7B4WG,1,2,29,0.068965517,FALSE,N,Y
R1FP51IPQ88ZL,1,10,29,0.344827586,FALSE,N,Y
R1FU04B4KZP6KW,1,1,29,0.034482759,FALSE,N,Y
R1J0OXC2SVV5X2,1,7,29,0.24137931,FALSE,N,Y
R1JY4F2QVDKZCP,1,14,29,0.482758621,FALSE,N,N
R1KAB79P00LHJX,1,11,29,0.379310345,FALSE,N,N
R1OMYO7DIIZ4R,1,12,29,0.413793103,FALSE,N,N
R1Q4OC55W3XEJ3,1,4,29,0.137931034,FALSE,N,N
R1SP2KXSWRSMVS,1,13,29,0.448275862,FALSE,N,Y
R1U8VCTHGQUFD7,1,2,29,0.068965517,FALSE,N,Y
R1UJNN2S6J7PMY,1,3,29,0.103448276,FALSE,N,Y
R1YVK935VPTLOP,1,2,29,0.068965517,FALSE,N,Y
R1ZMON0C1WUD94,1,2,29,0.068965517,FALSE,N,Y
R20K4SCXDPQI9N,1,5,29,0.172413793,FALSE,N,N
R25DKX3ODGE0EC,1,6,29,0.206896552,FALSE,N,Y
R27FOT7C6146LR,1,5,29,0.172413793,FALSE,N,N
R28XTKLUS6V4QX,1,8,29,0.275862069,FALSE,N,N
R29YP5LT5NEGXX,1,13,29,0.448275862,FALSE,N,Y
R2AV7HP4AA0477,1,13,29,0.448275862,FALSE,N,N
R2B6H6IEY7NSK5,1,9,29,0.310344828,FALSE,N,N
R2BMON33LXQ4RI,1,11,29,0.379310345,FALSE,N,Y
R2CFKMULG8P1CW,1,10,29,0.344827586,FALSE,N,Y
R2CS3HC923VQ2M,1,12,29,0.413793103,FALSE,N,Y
R2CWS58O3Y739B,1,11,29,0.379310345,FALSE,N,N
R2I4DM5TNVRITS,1,13,29,0.448275862,FALSE,N,N
R2P6FEFLI4TFWQ,1,13,29,0.448275862,FALSE,N,N
R2R8VBYL8QJJPV,1,4,29,0.137931034,FALSE,N,N
R2SSMCP0G6CWW2,1,3,29,0.103448276,FALSE,N,N
R2TPI1R0KUY461,1,13,29,0.448275862,FALSE,N,N
R2TYRK4QIKZ936,1,2,29,0.068965517,FALSE,N,N
R2UNH8EZW6K1BU,1,8,29,0.275862069,FALSE,N,N
R2UUKGLISZK9MX,1,8,29,0.275862069,FALSE,N,N
R2VKYRI8U6VC6T,1,8,29,0.275862069,FALSE,N,Y
R2WCRUXARHA3CL,1,11,29,0.379310345,FALSE,N,N
R2X0GFGUFTJPXN,1,8,29,0.275862069,FALSE,N,Y
R2XB74HOULM1O8,1,7,29,0.24137931,FALSE,N,N
R2XE0HSJ9RNLLX,1,8,29,0.275862069,FALSE,N,Y
R2YRK7CBL96CN6,1,5,29,0.172413793,FALSE,N,Y
R2YSEDVIKRAREP,1,8,29,0.275862069,FALSE,N,N
R2Z2F6H679OGFT,1,3,29,0.103448276,FALSE,N,N
R31P3K7YO8RU0V,1,9,29,0.310344828,FALSE,N,N
R32D45PD1H7B22,1,0,29,0,FALSE,N,Y
R33EUVBJGVN83B,1,10,29,0.344827586,FALSE,N,N
R38E9WWGAVWGAK,1,4,29,0.137931034,FALSE,N,Y
R38S9RLF8QZRXJ,1,5,29,0.172413793,FALSE,N,N
R3AXNESF23O0WO,1,10,29,0.344827586,FALSE,N,N
R3EF736S5J90L,1,8,29,0.275862069,FALSE,N,N
R3EUOBZ95BHFTU,1,3,29,0.103448276,FALSE,N,N
R3JR9IYV8NL46Z,1,7,29,0.24137931,FALSE,N,N
R3MS1BAG499W1I,1,13,29,0.448275862,FALSE,N,N
R3PUD8NZYABLRB,1,4,29,0.137931034,FALSE,N,N
R3RPN7NZN6X7R9,1,13,29,0.448275862,FALSE,N,Y
R3WDTPC85RNTE,1,4,29,0.137931034,FALSE,N,N
R5V6YANS25HQ,1,5,29,0.172413793,FALSE,N,N
R9JWHRZSHFHSH,1,7,29,0.24137931,FALSE,N,Y
R9V0UNUKEBNQ3,1,0,29,0,FALSE,N,Y
RBD1L44SCL692,1,10,29,0.344827586,FALSE,N,Y
RGSQ64Y5UJLAJ,1,12,29,0.413793103,FALSE,N,N
RHGQMDK5XQ68M,1,12,29,0.413793103,FALSE,N,N
RHOI9OL6MWV8D,1,5,29,0.172413793,FALSE,N,Y
RI12CU5JSSSMV,1,14,29,0.482758621,FALSE,N,Y
RIIX6QDE4BGTQ,1,2,29,0.068965517,FALSE,N,N
RIV3FZN1SA3SH,1,10,29,0.344827586,FALSE,N,Y
RJ8QU3Z2AYAOH,1,11,29,0.379310345,FALSE,N,Y
RJYW1QRES1XRH,1,5,29,0.172413793,FALSE,N,Y
ROE7ZOIJHQ02F,1,5,29,0.172413793,FALSE,N,N
ROFF2WW2B8CQT,1,6,29,0.206896552,FALSE,N,Y
ROG93V6OQQT65,1,14,29,0.482758621,FALSE,N,Y
ROWVW463R89RC,1,1,29,0.034482759,FALSE,N,N
RQWBPEKOGTJTU,1,10,29,0.344827586,FALSE,N,N
RYTLVRM8RT6CZ,1,6,29,0.206896552,FALSE,N,Y
R10I4YPPTQ6EXB,1,10,30,0.333333333,FALSE,N,Y
R14XM1ZI5HDIP4,1,5,30,0.166666667,FALSE,N,Y
R15OPTQ4GQBQOO,1,0,30,0,FALSE,N,Y
R18Y7PXN0TVM5K,1,7,30,0.233333333,FALSE,N,N
R1ID89L82F5UY9,1,4,30,0.133333333,FALSE,N,Y
R1IONOGHESK4JI,1,8,30,0.266666667,FALSE,N,Y
R1J6IS72SI0LZW,1,2,30,0.066666667,FALSE,N,Y
R1M23ZPDFLAT,1,8,30,0.266666667,FALSE,N,N
R1N037XULH5GPM,1,15,30,0.5,FALSE,N,N
R1NBZXGJE96VG4,1,11,30,0.366666667,FALSE,N,N
R1O18SXNN23TH6,1,14,30,0.466666667,FALSE,N,Y
R1Q2XJXKYEXTZ0,1,7,30,0.233333333,FALSE,N,Y
R1TEYR62IVV5F6,1,11,30,0.366666667,FALSE,N,N
R1TM4G3UTULEW0,1,0,30,0,FALSE,N,Y
R1USVGXNY9FYZ6,1,1,30,0.033333333,FALSE,N,Y
R1ZBYTVOXK4UUM,1,4,30,0.133333333,FALSE,N,Y
R238V7NSNJNI1D,1,5,30,0.166666667,FALSE,N,Y
R25DSRESBLB0MT,1,15,30,0.5,FALSE,N,Y
R2831YUHNHN9Z4,1,3,30,0.1,FALSE,N,N
R2DZMJCBLRN8Q6,1,11,30,0.366666667,FALSE,N,N
R2JWW6FDWCY9JP,1,14,30,0.466666667,FALSE,N,Y
R2P9Z33N1QKYIS,1,3,30,0.1,FALSE,N,Y
R2R0J7DKSHFLQC,1,6,30,0.2,FALSE,N,N
R2TZVSYNCSEK8K,1,3,30,0.1,FALSE,N,Y
R2V5A9N0L6GZCC,1,14,30,0.466666667,FALSE,N,N
R2ZR60XO1BG7LS,1,6,30,0.2,FALSE,N,Y
R31VU73WUGK5SD,1,15,30,0.5,FALSE,N,Y
R33IN0X7F2EU8G,1,3,30,0.1,FALSE,N,Y
R34KYNL5E4D7N7,1,13,30,0.433333333,FALSE,N,N
R34ZFI5IPURREH,1,9,30,0.3,FALSE,N,N
R35I2CFNRYF805,1,15,30,0.5,FALSE,N,N
R36OGJA1UK442J,1,10,30,0.333333333,FALSE,N,N
R37PQUM7MET9BC,1,5,30,0.166666667,FALSE,N,Y
R394PYTEBSCSZA,1,8,30,0.266666667,FALSE,N,N
R39C5H1PLAIV9N,1,5,30,0.166666667,FALSE,N,Y
R3AE07CJGKMA1J,1,9,30,0.3,FALSE,N,N
R3AJG1CZBK5A92,1,1,30,0.033333333,FALSE,N,N
R3AR690W7WMQI0,1,10,30,0.333333333,FALSE,N,N
R3JKEZJEPABTQX,1,8,30,0.266666667,FALSE,N,N
R3K51OZLZRNPMF,1,1,30,0.033333333,FALSE,N,Y
R3MN9XHQUCQXGK,1,6,30,0.2,FALSE,N,N
R3MZ90M6RXVPG4,1,13,30,0.433333333,FALSE,N,N
R3P4OLKH4GYD9I,1,15,30,0.5,FALSE,N,N
R3QKTZQLOUJ0X0,1,5,30,0.166666667,FALSE,N,Y
R3R29UA25U2PZN,1,13,30,0.433333333,FALSE,N,Y
R3SVTINH4PMCKJ,1,1,30,0.033333333,FALSE,N,Y
R3T5G7QETAVP0X,1,9,30,0.3,FALSE,N,N
R3U9NT57HADA09,1,11,30,0.366666667,FALSE,N,Y
R79R2EA0HZG24,1,13,30,0.433333333,FALSE,N,N
R8ZVZ0024FQCC,1,7,30,0.233333333,FALSE,N,N
RBC71TC9OH4GF,1,0,30,0,FALSE,N,Y
RBNADODWEATWZ,1,10,30,0.333333333,FALSE,N,N
RC3AD9PU45GAG,1,1,30,0.033333333,FALSE,N,Y
RDVUZGEMOIY6Y,1,2,30,0.066666667,FALSE,N,Y
REMPVTWCA8N44,1,12,30,0.4,FALSE,N,N
RGD1SD4TE21FN,1,13,30,0.433333333,FALSE,N,N
RI8WBTIBT2QYY,1,1,30,0.033333333,FALSE,N,N
RKFGPLWASM73B,1,2,30,0.066666667,FALSE,N,Y
RKMPYSC3GWDWA,1,10,30,0.333333333,FALSE,N,Y
RNC4KV2DNRM6L,1,15,30,0.5,FALSE,N,Y
RNXITD3IKHH0G,1,7,30,0.233333333,FALSE,N,N
RNZU1XL1IQY3Z,1,5,30,0.166666667,FALSE,N,Y
RONANDPKXMOQR,1,8,30,0.266666667,FALSE,N,N
RPMDIWHAWRTCA,1,3,30,0.1,FALSE,N,N
RQW9IMED6X96B,1,3,30,0.1,FALSE,N,N
RXSQ8VEANBPLS,1,2,30,0.066666667,FALSE,N,N
RYWETTIGIWTD2,1,4,30,0.133333333,FALSE,N,N
R13RARZI0STO53,1,13,31,0.419354839,FALSE,N,N
R15JA57EM9U7GA,1,2,31,0.064516129,FALSE,N,N
R174X4KDC5LMHO,1,13,31,0.419354839,FALSE,N,N
R1974XP7VDPGX8,1,7,31,0.225806452,FALSE,N,N
R1H0DULJZGP55J,1,11,31,0.35483871,FALSE,N,N
R1IZDMZZRFRJW4,1,14,31,0.451612903,FALSE,N,N
R1JQ7EUZMOFB8S,1,4,31,0.129032258,FALSE,N,N
R1KURA4NGPCBR9,1,2,31,0.064516129,FALSE,N,Y
R1LN1HFUSBWKLD,1,12,31,0.387096774,FALSE,N,N
R1M3HVSJU69ZIW,1,1,31,0.032258065,FALSE,N,N
R1MC49GSZVRZGE,1,14,31,0.451612903,FALSE,N,N
R1MLOW7U3R3EE4,1,14,31,0.451612903,FALSE,N,Y
R1MTEW5MPDRPU9,1,5,31,0.161290323,FALSE,N,N
R1O5R6N8H4U8JT,1,13,31,0.419354839,FALSE,N,Y
R1OOHSUC6JTBQE,1,10,31,0.322580645,FALSE,N,N
R1PNKDSSSXYAEE,1,15,31,0.483870968,FALSE,N,Y
R1S8P76KF1W50W,1,12,31,0.387096774,FALSE,N,N
R1SCMK8MZZKBDL,1,7,31,0.225806452,FALSE,N,Y
R1WAUE5IWKFBBW,1,3,31,0.096774194,FALSE,N,N
R1X6WZAN2PQ41I,1,13,31,0.419354839,FALSE,N,N
R1XM0I7Q2WD8ZB,1,14,31,0.451612903,FALSE,N,N
R1XMNIECWQ6H4Q,1,6,31,0.193548387,FALSE,N,N
R211GV4T1SE3PG,1,5,31,0.161290323,FALSE,N,N
R21DQVROLCX3TL,1,4,31,0.129032258,FALSE,N,N
R21TSULQM1M2TA,1,5,31,0.161290323,FALSE,N,N
R22UQM32B5HIP5,1,14,31,0.451612903,FALSE,N,N
R24OPA8RPCMZAD,1,10,31,0.322580645,FALSE,N,N
R258KA9IW7XPNU,1,3,31,0.096774194,FALSE,N,N
R27GI2CICC3KE7,1,0,31,0,FALSE,N,N
R27SX9R1RAZUQ3,1,7,31,0.225806452,FALSE,N,Y
R29CLCXB34KTQM,1,11,31,0.35483871,FALSE,N,Y
R29D8DBD6N74MU,1,4,31,0.129032258,FALSE,N,Y
R2FKTTW5P4Q8TU,1,10,31,0.322580645,FALSE,N,N
R2HTG2CIDN048C,1,5,31,0.161290323,FALSE,N,N
R2PXT0YBMQN3SK,1,3,31,0.096774194,FALSE,N,N
R2Q73KP0AC2OI3,1,0,31,0,FALSE,N,N
R2T0EC7OYZIGG2,1,1,31,0.032258065,FALSE,N,N
R2WOKWQROAUL8C,1,4,31,0.129032258,FALSE,N,N
R2XKVMZ7D9Q2HU,1,2,31,0.064516129,FALSE,N,Y
R31Y5SJNKI21SF,1,15,31,0.483870968,FALSE,N,Y
R33U7U2IFEN7JT,1,0,31,0,FALSE,N,N
R34YEA3JN4DR6W,1,13,31,0.419354839,FALSE,N,N
R37DSTT1DH0HHY,1,10,31,0.322580645,FALSE,N,N
R3DV5O99ANKGIT,1,0,31,0,FALSE,N,N
R3EN6IW1T6KBTV,1,10,31,0.322580645,FALSE,N,Y
R3ER6AKS0H0YIJ,1,14,31,0.451612903,FALSE,N,N
R3ETE1UX3HDU5H,1,1,31,0.032258065,FALSE,N,Y
R3FVU1D0F0HO5C,1,8,31,0.258064516,FALSE,N,Y
R3O4J6M4GPSWJB,1,10,31,0.322580645,FALSE,N,Y
R3O4MG6J5SY8I7,1,5,31,0.161290323,FALSE,N,Y
R3QBN0XL99R5B3,1,5,31,0.161290323,FALSE,N,N
R3QI8NNM93I5DR,1,1,31,0.032258065,FALSE,N,Y
R3RFDGXXTCCMYZ,1,10,31,0.322580645,FALSE,N,N
R3RHVOI1E71SRQ,1,3,31,0.096774194,FALSE,N,N
R3TZFJWAXHV5AJ,1,9,31,0.290322581,FALSE,N,N
R3VNC7B5TKFWDF,1,5,31,0.161290323,FALSE,N,N
R4J10WEYDRFRC,1,8,31,0.258064516,FALSE,N,N
R59GQ41HNWCCF,1,7,31,0.225806452,FALSE,N,Y
R5AA539JO9SWP,1,6,31,0.193548387,FALSE,N,Y
R73GBUZXLVU06,1,3,31,0.096774194,FALSE,N,N
R7CZ5SQV7OBIF,1,9,31,0.290322581,FALSE,N,N
R7LCV9HM70CWU,1,9,31,0.290322581,FALSE,N,N
R9N72U34I35G0,1,3,31,0.096774194,FALSE,N,N
RA7J9ZCMTXC9S,1,0,31,0,FALSE,N,N
RBIAK1CUU5HI3,1,5,31,0.161290323,FALSE,N,N
RBLRES2SMYTG6,1,12,31,0.387096774,FALSE,N,N
REZYBXQZTQYIB,1,1,31,0.032258065,FALSE,N,N
RFFK3KRVHYTU2,1,8,31,0.258064516,FALSE,N,N
RHFUU82Y0LIF1,1,12,31,0.387096774,FALSE,N,N
RV82K0II40KQD,1,3,31,0.096774194,FALSE,N,N
RXMTRSSS7PIFH,1,3,31,0.096774194,FALSE,N,N
RZNTLLNI2J17,1,4,31,0.129032258,FALSE,N,Y
R10HW65W7SD56Y,1,2,32,0.0625,FALSE,N,N
R11BRRK11HGWOY,1,7,32,0.21875,FALSE,N,N
R11SFN3QVTFBET,1,4,32,0.125,FALSE,N,N
R17YJ6P4O12PYB,1,16,32,0.5,FALSE,N,N
R18XQRW17KJCMK,1,10,32,0.3125,FALSE,N,N
R1AO8MLYRQARZF,1,2,32,0.0625,FALSE,N,Y
R1CHCTCMZ7DL1X,1,14,32,0.4375,FALSE,N,N
R1CL3UNYIRG5XE,1,16,32,0.5,FALSE,N,N
R1D2U9OUSX182O,1,6,32,0.1875,FALSE,N,Y
R1D8Y16N3BJT4W,1,6,32,0.1875,FALSE,N,N
R1DFI42V48FJLZ,1,0,32,0,FALSE,N,N
R1FC5JNGPYLJXB,1,11,32,0.34375,FALSE,N,N
R1FZ0SF4B4J1QQ,1,3,32,0.09375,FALSE,N,N
R1G1O26JQ5DFNS,1,15,32,0.46875,FALSE,N,N
R1IFQOM8NMIXC4,1,6,32,0.1875,FALSE,N,Y
R1IP92D5BZE1MI,1,3,32,0.09375,FALSE,N,Y
R1MAVCS2PDFNCV,1,3,32,0.09375,FALSE,N,Y
R1T5SOM7ANR8RD,1,0,32,0,FALSE,N,Y
R1YLUD68R25902,1,16,32,0.5,FALSE,N,Y
R20TONG9CTQQPT,1,6,32,0.1875,FALSE,N,N
R21S0DXHN9LZBY,1,0,32,0,FALSE,N,N
R228YBWDBBNZ3K,1,3,32,0.09375,FALSE,N,N
R2AHC3S8LIRE0U,1,3,32,0.09375,FALSE,N,N
R2D57SRD4K0W7L,1,11,32,0.34375,FALSE,N,N
R2GQR1NBVLYCNA,1,4,32,0.125,FALSE,N,N
R2PUFU4K47EUPZ,1,12,32,0.375,FALSE,N,N
R2QSQM9J5RDW1V,1,5,32,0.15625,FALSE,N,N
R2R5YYZTKINC3K,1,4,32,0.125,FALSE,N,N
R2SW47TO09Q2SO,1,6,32,0.1875,FALSE,N,N
R2VSQ20057RITK,1,10,32,0.3125,FALSE,N,Y
R2W9POWAJPYGYO,1,7,32,0.21875,FALSE,N,N
R2ZB8DSNC5A6S5,1,2,32,0.0625,FALSE,N,Y
R3256S61WDOJH3,1,1,32,0.03125,FALSE,N,Y
R32FTY3FMUGORY,1,0,32,0,FALSE,N,N
R32XDVG9THR1C4,1,7,32,0.21875,FALSE,N,Y
R33OQ26UUSU48X,1,3,32,0.09375,FALSE,N,N
R347TMGNDNGYYM,1,0,32,0,FALSE,N,N
R3AWJVIWX1QU1H,1,5,32,0.15625,FALSE,N,Y
R3E7RJ6CT35YB0,1,8,32,0.25,FALSE,N,Y
R3EFUQNJAIIN6W,1,13,32,0.40625,FALSE,N,N
R3FGZWLYJC4RZF,1,9,32,0.28125,FALSE,N,N
R3G8Y393YVJLBD,1,2,32,0.0625,FALSE,N,N
R3GSK9MM8DNOYI,1,4,32,0.125,FALSE,N,N
R3HTUELN7AVKBJ,1,2,32,0.0625,FALSE,N,Y
R3J73I2UFJOUVI,1,15,32,0.46875,FALSE,N,N
R3L3LWXJ72KE2L,1,9,32,0.28125,FALSE,N,Y
R3LTKSYO9DAR6F,1,3,32,0.09375,FALSE,N,N
R3MIWNXQYATW5N,1,10,32,0.3125,FALSE,N,Y
R3R9ILWOTWMQU6,1,11,32,0.34375,FALSE,N,N
R4L74AZABZWP9,1,16,32,0.5,FALSE,N,N
R64YZ7CDFBNV6,1,12,32,0.375,FALSE,N,N
R6H4AVJS8HEAS,1,10,32,0.3125,FALSE,N,Y
R75F2B4WQEXZ1,1,6,32,0.1875,FALSE,N,Y
R9IBVP6YWEOTU,1,2,32,0.0625,FALSE,N,N
RFCW5Q50O8V8V,1,7,32,0.21875,FALSE,N,Y
RL118MV9MO4N3,1,7,32,0.21875,FALSE,N,Y
RLDYIQMMVFHDI,1,1,32,0.03125,FALSE,N,Y
RMHSP9GYZRK9Y,1,14,32,0.4375,FALSE,N,N
RO0WYHL9PZE1J,1,15,32,0.46875,FALSE,N,Y
RPPXG0FKWHLO8,1,0,32,0,FALSE,N,Y
RSKWD7UPDILPL,1,16,32,0.5,FALSE,N,N
RTFN497WC32LP,1,2,32,0.0625,FALSE,N,N
RTQQ2K8DQFDTV,1,14,32,0.4375,FALSE,N,N
RUEKC9NY6V9X9,1,3,32,0.09375,FALSE,N,Y
RV78RKIDIN94O,1,10,32,0.3125,FALSE,N,Y
RVGBCIOXNXO1R,1,6,32,0.1875,FALSE,N,Y
RXOIVPCVO27NQ,1,11,32,0.34375,FALSE,N,N
RXQQZ8AS3YHX8,1,3,32,0.09375,FALSE,N,N
RYBUIDD6D3T50,1,7,32,0.21875,FALSE,N,N
R10EGE7ECMONZ6,1,0,33,0,FALSE,N,Y
R12KRNU0O9FHGQ,1,14,33,0.424242424,FALSE,N,N
R15VQ0G20V2OQI,1,6,33,0.181818182,FALSE,N,N
R179O7XA1EKZGN,1,13,33,0.393939394,FALSE,N,N
R1BOGVC216YWY8,1,13,33,0.393939394,FALSE,N,Y
R1CN1FD5R9KOVQ,1,15,33,0.454545455,FALSE,N,N
R1D3PIR3LHV5QJ,1,6,33,0.181818182,FALSE,N,N
R1EE1UDQT1ZEIF,1,14,33,0.424242424,FALSE,N,Y
R1FWQIXDJE20GA,1,10,33,0.303030303,FALSE,N,Y
R1LD546TW3K1HB,1,6,33,0.181818182,FALSE,N,N
R1MR1C24SOAVBX,1,8,33,0.242424242,FALSE,N,N
R1NWZDTF6E42HO,1,2,33,0.060606061,FALSE,N,Y
R1S8YRKOUU74SS,1,9,33,0.272727273,FALSE,N,N
R1V6BY33DY7IE8,1,3,33,0.090909091,FALSE,N,N
R249K7GKW4XQ7G,1,3,33,0.090909091,FALSE,N,N
R24P828OC4QJT7,1,1,33,0.03030303,FALSE,N,Y
R25M7JC6HEYBLM,1,8,33,0.242424242,FALSE,N,Y
R26Z12310GCKIC,1,5,33,0.151515152,FALSE,N,Y
R2CC0FC7YJ9VAM,1,3,33,0.090909091,FALSE,N,Y
R2DPT543BO7KUQ,1,8,33,0.242424242,FALSE,N,N
R2E6R87HNBDQYV,1,1,33,0.03030303,FALSE,N,N
R2FHDWKSNUA72B,1,15,33,0.454545455,FALSE,N,N
R2HQOQBHPCT7QF,1,9,33,0.272727273,FALSE,N,N
R2IX5DA7167I7S,1,7,33,0.212121212,FALSE,N,Y
R2NJEQ00YRHUFN,1,12,33,0.363636364,FALSE,N,N
R2QQ2MN6DBLK37,1,3,33,0.090909091,FALSE,N,N
R2QZOAKHQ0XI56,1,1,33,0.03030303,FALSE,N,Y
R2TFQ7R058TKHC,1,1,33,0.03030303,FALSE,N,N
R2TQTWIR4YH3YQ,1,0,33,0,FALSE,N,Y
R2TT9ZH30IQW87,1,2,33,0.060606061,FALSE,N,Y
R2TUT9QTIMUQ3H,1,1,33,0.03030303,FALSE,N,Y
R2X4BHQVEMU4T3,1,1,33,0.03030303,FALSE,N,Y
R2YFGW7AJVRGU,1,0,33,0,FALSE,N,Y
R312ATSYW5GB7J,1,1,33,0.03030303,FALSE,N,Y
R32KZQQ8HVG1L2,1,16,33,0.484848485,FALSE,N,N
R32PCQ77MC7O4S,1,11,33,0.333333333,FALSE,N,N
R357276JMLWO1Q,1,15,33,0.454545455,FALSE,N,N
R368IYSERO3RQJ,1,8,33,0.242424242,FALSE,N,N
R369I8MYXBKPZY,1,9,33,0.272727273,FALSE,N,N
R36CHTXKP5SAZO,1,4,33,0.121212121,FALSE,N,Y
R36H9GBE2N98QU,1,13,33,0.393939394,FALSE,N,Y
R36YPGY3LSFJFR,1,12,33,0.363636364,FALSE,N,N
R381T00NK289IT,1,11,33,0.333333333,FALSE,N,N
R39G0PXV61N36B,1,12,33,0.363636364,FALSE,N,N
R3A5CO8OCGFG8T,1,8,33,0.242424242,FALSE,N,N
R3AJR1HYU35SPC,1,11,33,0.333333333,FALSE,N,N
R3BZA7NT29K5SS,1,5,33,0.151515152,FALSE,N,N
R3D0PQC28E02M0,1,13,33,0.393939394,FALSE,N,N
R3F8SAY2HLFRCM,1,5,33,0.151515152,FALSE,N,N
R3N652QSMW3993,1,7,33,0.212121212,FALSE,N,N
R3NH7JHLUF1Q7B,1,5,33,0.151515152,FALSE,N,Y
